order_id,order_date,ship_date,year,quarter,month,weekday,region,country,sales_channel,customer_segment,sales_rep,product_category,product_name,order_status,payment_method,quantity,unit_price,gross_sales,discount_pct,discount_amount,tax_rate,tax_amount,shipping_fee,total_sales
ORD-202502-00365,2025-02-23,2025-02-28,2025,Q1,Feb,Sunday,East,Japan,Online,Government,D. Siroi,Electronics,Monitor,Completed,Credit Card,9,1588.64,14297.76,0.00,0.00,0.07,1000.84,11.33,15309.93
ORD-202502-00579,2025-02-23,2025-02-26,2025,Q1,Feb,Sunday,South,Australia,Distributor,Small Business,J. Aita,Electronics,Printer,Completed,Mobile Pay,26,347.47,9034.22,0.12,1084.11,0.10,795.01,42.47,8787.59
ORD-202502-00746,2025-02-23,2025-02-26,2025,Q1,Feb,Sunday,East,Japan,Retail,Consumer,L. Nami,Home,Shelf,Completed,Credit Card,1,238.87,238.87,0.12,28.66,0.05,10.51,26.16,246.88
ORD-202502-00769,2025-02-23,2025-02-28,2025,Q1,Feb,Sunday,East,Philippines,Distributor,Government,M. Kila,Software,Security Suite,Completed,Bank Transfer,24,868.80,20851.20,0.12,2502.14,0.05,917.45,15.45,19281.96
ORD-202502-00448,2025-02-25,2025-03-01,2025,Q1,Feb,Tuesday,West,Germany,Distributor,Corporate,P. Kuri,Home,Desk,Completed,Bank Transfer,30,154.70,4641.00,0.05,232.05,0.05,220.45,33.11,4662.51
ORD-202502-00611,2025-02-27,2025-03-04,2025,Q1,Feb,Thursday,West,France,Distributor,Corporate,D. Siroi,Accessories,Mouse,Completed,Credit Card,12,187.81,2253.72,0.00,0.00,0.12,270.45,20.54,2544.71
ORD-202503-00101,2025-03-02,2025-03-06,2025,Q1,Mar,Sunday,West,France,Retail,Consumer,L. Nami,Home,Shelf,Cancelled,Credit Card,12,91.55,1098.60,0.08,87.89,0.10,101.07,62.91,1174.69
ORD-202503-00296,2025-03-02,2025-03-05,2025,Q1,Mar,Sunday,East,Philippines,Distributor,Government,A. Taka,Home,Shelf,Pending,Cash,6,166.19,997.14,0.05,49.86,0.12,113.67,48.00,1108.95
ORD-202503-00378,2025-03-03,2025-03-07,2025,Q1,Mar,Monday,North,Canada,Retail,Government,A. Taka,Office Supplies,Pen,Returned,Credit Card,30,9.62,288.60,0.00,0.00,0.07,20.20,55.73,364.53
ORD-202503-00231,2025-03-04,2025-03-08,2025,Q1,Mar,Tuesday,Central,UAE,Retail,Consumer,M. Kila,Home,Desk,Completed,Credit Card,11,199.01,2189.11,0.12,262.69,0.07,134.85,12.22,2073.49
ORD-202503-00244,2025-03-05,2025-03-07,2025,Q1,Mar,Wednesday,Central,UAE,Wholesale,Consumer,J. Aita,Accessories,Webcam,Cancelled,Cash,20,106.61,2132.20,0.08,170.58,0.07,137.31,55.53,2154.46
ORD-202503-00315,2025-03-07,2025-03-11,2025,Q1,Mar,Friday,Central,UAE,Wholesale,Consumer,A. Taka,Accessories,Headphones,Pending,Bank Transfer,6,118.74,712.44,0.10,71.24,0.05,32.06,18.42,691.68
ORD-202503-00346,2025-03-08,2025-03-12,2025,Q1,Mar,Saturday,Central,UAE,Wholesale,Consumer,T. Vele,Office Supplies,Notebook,Returned,Cash,21,34.11,716.31,0.15,107.45,0.10,60.89,43.52,713.27
ORD-202503-00525,2025-03-08,2025-03-12,2025,Q1,Mar,Saturday,South,New Zealand,Online,Corporate,D. Siroi,Software,Security Suite,Pending,Bank Transfer,23,990.73,22786.79,0.10,2278.68,0.12,2460.97,20.13,22989.21
ORD-202503-00170,2025-03-09,2025-03-13,2025,Q1,Mar,Sunday,South,New Zealand,Distributor,Corporate,L. Nami,Accessories,Keyboard,Cancelled,Credit Card,24,55.44,1330.56,0.05,66.53,0.12,151.68,15.41,1431.12
ORD-202503-00402,2025-03-09,2025-03-11,2025,Q1,Mar,Sunday,East,Singapore,Distributor,Corporate,L. Nami,Software,Security Suite,Completed,Cash,18,784.18,14115.24,0.12,1693.83,0.07,869.50,17.33,13308.24
ORD-202503-00534,2025-03-12,2025-03-14,2025,Q1,Mar,Wednesday,Central,India,Wholesale,Corporate,S. Raka,Software,License,Completed,Mobile Pay,25,795.17,19879.25,0.10,1987.93,0.12,2146.96,27.80,20066.08
ORD-202503-00754,2025-03-12,2025-03-15,2025,Q1,Mar,Wednesday,West,France,Wholesale,Consumer,D. Siroi,Home,Cabinet,Completed,Cash,19,331.06,6290.14,0.10,629.01,0.05,283.06,42.05,5986.24
ORD-202503-00039,2025-03-13,2025-03-19,2025,Q1,Mar,Thursday,South,Australia,Retail,Corporate,J. Aita,Office Supplies,Envelope,Completed,Mobile Pay,27,58.14,1569.78,0.00,0.00,0.12,188.37,59.48,1817.63
ORD-202503-00245,2025-03-13,2025-03-17,2025,Q1,Mar,Thursday,Central,South Africa,Retail,Small Business,A. Taka,Home,Cabinet,Completed,Credit Card,8,283.57,2268.56,0.00,0.00,0.12,272.23,63.64,2604.43
ORD-202503-00318,2025-03-14,2025-03-17,2025,Q1,Mar,Friday,South,Australia,Wholesale,Corporate,P. Kuri,Home,Desk,Returned,Bank Transfer,25,281.08,7027.00,0.15,1054.05,0.10,597.29,54.28,6624.52
ORD-202503-00758,2025-03-14,2025-03-18,2025,Q1,Mar,Friday,East,Japan,Retail,Corporate,J. Aita,Accessories,Mouse,Completed,Bank Transfer,3,40.02,120.06,0.05,6.00,0.12,13.69,18.50,146.25
ORD-202503-00727,2025-03-16,2025-03-19,2025,Q1,Mar,Sunday,North,Canada,Online,Corporate,T. Vele,Accessories,Webcam,Pending,Mobile Pay,4,116.67,466.68,0.15,70.00,0.12,47.60,52.28,496.56
ORD-202503-00689,2025-03-17,2025-03-21,2025,Q1,Mar,Monday,East,Japan,Online,Government,D. Siroi,Office Supplies,Paper,Completed,Credit Card,16,16.45,263.20,0.12,31.58,0.05,11.58,64.80,308.00
ORD-202503-00732,2025-03-18,2025-03-22,2025,Q1,Mar,Tuesday,South,New Zealand,Online,Corporate,T. Vele,Software,Add-on,Completed,Mobile Pay,11,778.25,8560.75,0.12,1027.29,0.10,753.35,42.21,8329.02
ORD-202503-00743,2025-03-18,2025-03-21,2025,Q1,Mar,Tuesday,West,Germany,Wholesale,Government,A. Taka,Electronics,Laptop,Pending,Bank Transfer,30,1167.50,35025.00,0.12,4203.00,0.05,1541.10,50.65,32413.75
ORD-202503-00267,2025-03-20,2025-03-23,2025,Q1,Mar,Thursday,South,Australia,Distributor,Corporate,T. Vele,Office Supplies,Envelope,Completed,Bank Transfer,28,58.24,1630.72,0.15,244.61,0.10,138.61,22.41,1547.13
ORD-202503-00533,2025-03-20,2025-03-23,2025,Q1,Mar,Thursday,North,Canada,Online,Small Business,P. Kuri,Accessories,Headphones,Completed,Mobile Pay,26,132.69,3449.94,0.00,0.00,0.10,344.99,20.04,3814.97
ORD-202503-00425,2025-03-21,2025-03-28,2025,Q1,Mar,Friday,South,New Zealand,Distributor,Corporate,S. Raka,Electronics,Laptop,Pending,Bank Transfer,7,1077.78,7544.46,0.12,905.34,0.10,663.91,14.06,7317.09
ORD-202503-00386,2025-03-22,2025-03-26,2025,Q1,Mar,Saturday,East,Singapore,Wholesale,Government,S. Raka,Electronics,Laptop,Returned,Credit Card,25,265.41,6635.25,0.12,796.23,0.05,291.95,33.00,6163.97
ORD-202503-00083,2025-03-23,2025-03-27,2025,Q1,Mar,Sunday,West,Germany,Wholesale,Consumer,M. Kila,Home,Desk,Completed,Mobile Pay,3,156.17,468.51,0.08,37.48,0.12,51.72,62.00,544.75
ORD-202503-00117,2025-03-24,2025-03-27,2025,Q1,Mar,Monday,South,New Zealand,Online,Government,J. Aita,Home,Desk,Pending,Bank Transfer,20,426.38,8527.60,0.15,1279.14,0.07,507.39,43.79,7799.64
ORD-202503-00542,2025-03-25,2025-03-27,2025,Q1,Mar,Tuesday,Central,UAE,Retail,Corporate,L. Nami,Software,Subscription,Completed,Cash,16,983.28,15732.48,0.05,786.62,0.12,1793.50,49.44,16788.80
ORD-202503-00368,2025-03-27,2025-04-06,2025,Q1,Mar,Thursday,West,UK,Distributor,Government,T. Vele,Electronics,Tablet,Returned,Credit Card,30,805.40,24162.00,0.15,3624.30,0.12,2464.52,55.11,23057.33
ORD-202503-00666,2025-03-28,2025-04-01,2025,Q1,Mar,Friday,South,New Zealand,Wholesale,Corporate,M. Kila,Software,Security Suite,Returned,Credit Card,6,658.66,3951.96,0.12,474.24,0.12,417.33,41.49,3936.54
ORD-202503-00080,2025-03-29,2025-04-12,2025,Q1,Mar,Saturday,West,Germany,Wholesale,Corporate,L. Nami,Accessories,Docking Station,Completed,Cash,16,111.96,1791.36,0.10,179.14,0.10,161.22,58.08,1831.52
ORD-202503-00160,2025-03-30,2025-04-01,2025,Q1,Mar,Sunday,Central,South Africa,Online,Corporate,P. Kuri,Software,Support Plan,Pending,Mobile Pay,4,1144.59,4578.36,0.15,686.75,0.05,194.58,34.93,4121.12
ORD-202503-00457,2025-03-30,2025-04-01,2025,Q1,Mar,Sunday,Central,UAE,Retail,Consumer,J. Aita,Software,Support Plan,Pending,Mobile Pay,29,1178.45,34175.05,0.15,5126.26,0.12,3485.85,9.41,32544.05
ORD-202503-00010,2025-03-31,2025-04-04,2025,Q1,Mar,Monday,East,Singapore,Retail,Corporate,A. Taka,Office Supplies,Paper,Completed,Bank Transfer,30,21.58,647.40,0.00,0.00,0.12,77.69,25.15,750.24
ORD-202503-00199,2025-03-31,2025-04-06,2025,Q1,Mar,Monday,South,Australia,Wholesale,Government,S. Raka,Software,Subscription,Pending,Bank Transfer,22,821.93,18082.46,0.00,0.00,0.07,1265.77,29.19,19377.42
ORD-202503-00702,2025-03-31,2025-04-04,2025,Q1,Mar,Monday,East,Japan,Online,Government,J. Aita,Electronics,Laptop,Completed,Bank Transfer,2,995.20,1990.40,0.12,238.85,0.07,122.61,16.67,1890.83
ORD-202504-00240,2025-04-03,2025-04-06,2025,Q2,Apr,Thursday,South,New Zealand,Wholesale,Small Business,P. Kuri,Office Supplies,Pen,Returned,Cash,19,6.65,126.35,0.15,18.95,0.07,7.52,8.30,123.22
ORD-202504-00517,2025-04-03,2025-04-05,2025,Q2,Apr,Thursday,Central,India,Wholesale,Corporate,M. Kila,Office Supplies,Pen,Returned,Mobile Pay,16,19.29,308.64,0.00,0.00,0.10,30.86,36.60,376.10
ORD-202504-00646,2025-04-04,2025-04-07,2025,Q2,Apr,Friday,East,Philippines,Retail,Small Business,M. Kila,Accessories,Headphones,Completed,Bank Transfer,10,80.52,805.20,0.05,40.26,0.10,76.49,24.61,866.04
ORD-202504-00660,2025-04-04,2025-04-06,2025,Q2,Apr,Friday,South,Australia,Retail,Government,M. Kila,Software,Security Suite,Completed,Cash,25,1084.16,27104.00,0.02,542.08,0.12,3187.43,29.39,29778.74
ORD-202504-00281,2025-04-05,2025-04-09,2025,Q2,Apr,Saturday,East,Japan,Retail,Small Business,D. Siroi,Electronics,Monitor,Cancelled,Cash,5,1411.46,7057.30,0.12,846.88,0.12,745.25,19.03,6974.70
ORD-202504-00489,2025-04-07,2025-04-11,2025,Q2,Apr,Monday,East,Philippines,Wholesale,Government,S. Raka,Accessories,Mouse,Completed,Bank Transfer,20,72.84,1456.80,0.10,145.68,0.10,131.11,49.10,1491.33
ORD-202504-00176,2025-04-09,2025-04-16,2025,Q2,Apr,Wednesday,South,Australia,Wholesale,Corporate,J. Aita,Office Supplies,Paper,Completed,Credit Card,14,36.92,516.88,0.05,25.84,0.12,58.92,21.70,571.66
ORD-202504-00310,2025-04-12,2025-04-16,2025,Q2,Apr,Saturday,Central,UAE,Distributor,Government,S. Raka,Accessories,Webcam,Pending,Credit Card,4,163.56,654.24,0.15,98.14,0.07,38.93,41.50,636.53
ORD-202504-00797,2025-04-12,2025-04-16,2025,Q2,Apr,Saturday,West,Germany,Wholesale,Consumer,D. Siroi,Accessories,Keyboard,Completed,Cash,14,77.19,1080.66,0.02,21.61,0.07,74.13,32.87,1166.05
ORD-202504-00678,2025-04-14,2025-04-20,2025,Q2,Apr,Monday,East,Japan,Online,Corporate,L. Nami,Home,Shelf,Completed,Mobile Pay,19,321.14,6101.66,0.02,122.03,0.10,597.96,12.26,6589.85
ORD-202504-00756,2025-04-14,2025-04-16,2025,Q2,Apr,Monday,Central,South Africa,Distributor,Consumer,A. Taka,Home,Cabinet,Completed,Bank Transfer,14,407.97,5711.58,0.10,571.16,0.12,616.85,51.53,5808.80
ORD-202504-00423,2025-04-15,2025-04-17,2025,Q2,Apr,Tuesday,West,France,Online,Corporate,T. Vele,Office Supplies,Stapler,Completed,Credit Card,13,42.41,551.33,0.00,0.00,0.07,38.59,32.37,622.29
ORD-202504-00333,2025-04-16,2025-04-17,2025,Q2,Apr,Wednesday,North,Canada,Wholesale,Corporate,L. Nami,Office Supplies,Stapler,Returned,Credit Card,13,44.87,583.31,0.00,0.00,0.10,58.33,54.06,695.70
ORD-202504-00256,2025-04-18,2025-04-24,2025,Q2,Apr,Friday,Central,India,Wholesale,Small Business,S. Raka,Accessories,Docking Station,Returned,Credit Card,13,113.35,1473.55,0.02,29.47,0.10,144.41,17.73,1606.22
ORD-202504-00424,2025-04-18,2025-04-23,2025,Q2,Apr,Friday,West,France,Wholesale,Consumer,A. Taka,Software,License,Completed,Credit Card,23,294.67,6777.41,0.05,338.87,0.05,321.93,53.91,6814.38
ORD-202504-00720,2025-04-18,2025-04-21,2025,Q2,Apr,Friday,East,Singapore,Retail,Consumer,M. Kila,Software,Subscription,Pending,Credit Card,30,885.32,26559.60,0.08,2124.77,0.07,1710.44,64.83,26210.10
ORD-202504-00606,2025-04-19,2025-04-23,2025,Q2,Apr,Saturday,East,Philippines,Distributor,Small Business,A. Taka,Software,License,Cancelled,Cash,15,692.22,10383.30,0.00,0.00,0.07,726.83,51.77,11161.90
ORD-202504-00736,2025-04-19,2025-04-21,2025,Q2,Apr,Saturday,East,Japan,Distributor,Corporate,A. Taka,Electronics,Laptop,Cancelled,Bank Transfer,2,1135.99,2271.98,0.00,0.00,0.05,113.60,48.64,2434.22
ORD-202504-00481,2025-04-21,2025-04-26,2025,Q2,Apr,Monday,Central,UAE,Online,Government,D. Siroi,Office Supplies,Pen,Completed,Bank Transfer,30,23.48,704.40,0.15,105.66,0.07,41.91,16.68,657.33
ORD-202504-00640,2025-04-22,2025-04-27,2025,Q2,Apr,Tuesday,South,Australia,Online,Consumer,A. Taka,Office Supplies,Notebook,Returned,Cash,13,43.71,568.23,0.15,85.23,0.12,57.96,41.44,582.40
ORD-202504-00649,2025-04-23,2025-04-30,2025,Q2,Apr,Wednesday,East,Singapore,Wholesale,Consumer,P. Kuri,Office Supplies,Notebook,Cancelled,Credit Card,29,16.05,465.45,0.12,55.85,0.12,49.15,10.55,469.30
ORD-202504-00735,2025-04-25,2025-04-30,2025,Q2,Apr,Friday,West,UK,Online,Corporate,S. Raka,Electronics,Printer,Completed,Mobile Pay,29,851.81,24702.49,0.08,1976.20,0.07,1590.84,48.52,24365.65
ORD-202504-00325,2025-04-26,2025-04-27,2025,Q2,Apr,Saturday,North,Canada,Retail,Government,J. Aita,Electronics,Laptop,Completed,Mobile Pay,11,1575.50,17330.50,0.12,2079.66,0.10,1525.08,48.19,16824.11
ORD-202504-00153,2025-04-27,2025-05-02,2025,Q2,Apr,Sunday,South,New Zealand,Distributor,Corporate,D. Siroi,Office Supplies,Paper,Pending,Cash,28,40.01,1120.28,0.15,168.04,0.10,95.22,25.32,1072.78
ORD-202504-00327,2025-04-28,2025-05-02,2025,Q2,Apr,Monday,East,Philippines,Distributor,Corporate,D. Siroi,Home,Desk,Returned,Bank Transfer,27,228.97,6182.19,0.12,741.86,0.10,544.03,49.35,6033.71
ORD-202504-00235,2025-04-29,2025-05-03,2025,Q2,Apr,Tuesday,West,Germany,Online,Small Business,M. Kila,Home,Lamp,Completed,Cash,30,234.31,7029.30,0.05,351.47,0.05,333.89,18.71,7030.43
ORD-202504-00701,2025-04-29,2025-05-02,2025,Q2,Apr,Tuesday,West,UK,Distributor,Consumer,A. Taka,Home,Cabinet,Returned,Credit Card,7,176.49,1235.43,0.15,185.31,0.07,73.51,49.55,1173.18
ORD-202504-00151,2025-04-30,2025-05-04,2025,Q2,Apr,Wednesday,West,France,Online,Consumer,P. Kuri,Electronics,Monitor,Pending,Mobile Pay,19,1410.52,26799.88,0.02,536.00,0.07,1838.47,13.74,28116.09
ORD-202505-00636,2025-05-01,2025-05-07,2025,Q2,May,Thursday,East,Singapore,Online,Consumer,L. Nami,Office Supplies,Stapler,Completed,Mobile Pay,22,9.65,212.30,0.10,21.23,0.10,19.11,49.19,259.37
ORD-202505-00172,2025-05-03,2025-05-07,2025,Q2,May,Saturday,Central,India,Retail,Consumer,A. Taka,Home,Chair,Cancelled,Bank Transfer,2,141.23,282.46,0.10,28.25,0.10,25.42,39.06,318.69
ORD-202505-00302,2025-05-03,2025-05-09,2025,Q2,May,Saturday,South,New Zealand,Online,Government,P. Kuri,Office Supplies,Stapler,Completed,Mobile Pay,30,55.12,1653.60,0.15,248.04,0.10,140.56,42.39,1588.51
ORD-202505-00262,2025-05-06,2025-05-08,2025,Q2,May,Tuesday,West,France,Online,Corporate,T. Vele,Accessories,Docking Station,Completed,Cash,15,104.92,1573.80,0.02,31.48,0.10,154.23,40.94,1737.49
ORD-202505-00723,2025-05-06,2025-05-20,2025,Q2,May,Tuesday,East,Singapore,Wholesale,Government,J. Aita,Home,Shelf,Completed,Bank Transfer,9,119.05,1071.45,0.08,85.72,0.05,49.29,9.63,1044.65
ORD-202505-00274,2025-05-08,2025-05-10,2025,Q2,May,Thursday,South,New Zealand,Distributor,Small Business,D. Siroi,Office Supplies,Pen,Completed,Cash,29,50.96,1477.84,0.10,147.78,0.07,93.10,63.77,1486.93
ORD-202505-00277,2025-05-08,2025-05-11,2025,Q2,May,Thursday,West,France,Online,Corporate,T. Vele,Office Supplies,Envelope,Cancelled,Cash,23,11.26,258.98,0.05,12.95,0.10,24.60,23.83,294.46
ORD-202505-00362,2025-05-10,2025-05-13,2025,Q2,May,Saturday,West,Germany,Retail,Government,M. Kila,Accessories,Docking Station,Cancelled,Cash,17,171.96,2923.32,0.08,233.87,0.12,322.73,58.46,3070.64
ORD-202505-00018,2025-05-11,2025-05-15,2025,Q2,May,Sunday,North,USA,Retail,Government,T. Vele,Home,Shelf,Pending,Bank Transfer,3,70.89,212.67,0.05,10.63,0.12,24.24,19.91,246.19
ORD-202505-00708,2025-05-11,2025-05-14,2025,Q2,May,Sunday,North,Canada,Online,Consumer,T. Vele,Home,Chair,Completed,Credit Card,17,288.81,4909.77,0.08,392.78,0.07,316.19,39.69,4872.87
ORD-202505-00792,2025-05-12,2025-05-17,2025,Q2,May,Monday,West,France,Wholesale,Small Business,A. Taka,Software,Add-on,Returned,Mobile Pay,14,873.50,12229.00,0.15,1834.35,0.05,519.73,33.93,10948.31
ORD-202505-00227,2025-05-13,2025-05-16,2025,Q2,May,Tuesday,East,Japan,Retail,Small Business,A. Taka,Office Supplies,Pen,Completed,Mobile Pay,10,8.87,88.70,0.15,13.30,0.10,7.54,64.22,147.16
ORD-202505-00336,2025-05-13,2025-05-16,2025,Q2,May,Tuesday,North,USA,Online,Small Business,P. Kuri,Software,Security Suite,Completed,Cash,2,1193.04,2386.08,0.15,357.91,0.05,101.41,9.18,2138.76
ORD-202505-00324,2025-05-14,2025-05-18,2025,Q2,May,Wednesday,East,Singapore,Retail,Small Business,J. Aita,Office Supplies,Pen,Completed,Mobile Pay,17,51.72,879.24,0.02,17.58,0.10,86.17,21.88,969.71
ORD-202505-00089,2025-05-15,2025-05-18,2025,Q2,May,Thursday,South,New Zealand,Distributor,Corporate,S. Raka,Accessories,Mouse,Completed,Cash,24,153.53,3684.72,0.02,73.69,0.07,252.77,59.75,3923.55
ORD-202505-00097,2025-05-16,2025-05-23,2025,Q2,May,Friday,South,New Zealand,Distributor,Corporate,L. Nami,Accessories,Webcam,Pending,Cash,15,147.64,2214.60,0.00,0.00,0.05,110.73,30.61,2355.94
ORD-202505-00614,2025-05-16,2025-05-22,2025,Q2,May,Friday,Central,South Africa,Wholesale,Consumer,P. Kuri,Electronics,Phone,Completed,Credit Card,28,1731.69,48487.32,0.15,7273.10,0.10,4121.42,12.00,45347.64
ORD-202505-00652,2025-05-16,2025-05-23,2025,Q2,May,Friday,North,Canada,Online,Small Business,J. Aita,Software,Security Suite,Returned,Cash,29,109.55,3176.95,0.10,317.69,0.10,285.93,58.20,3203.39
ORD-202505-00016,2025-05-18,2025-05-23,2025,Q2,May,Sunday,East,Japan,Online,Government,J. Aita,Accessories,Docking Station,Completed,Bank Transfer,7,144.36,1010.52,0.12,121.26,0.07,62.25,27.95,979.46
ORD-202505-00203,2025-05-19,2025-05-22,2025,Q2,May,Monday,East,Philippines,Wholesale,Small Business,T. Vele,Home,Lamp,Returned,Cash,26,247.84,6443.84,0.10,644.38,0.12,695.94,38.73,6534.13
ORD-202505-00259,2025-05-20,2025-05-25,2025,Q2,May,Tuesday,West,UK,Retail,Small Business,S. Raka,Accessories,Webcam,Cancelled,Credit Card,21,167.88,3525.48,0.05,176.27,0.07,234.44,24.75,3608.40
ORD-202505-00045,2025-05-22,2025-05-24,2025,Q2,May,Thursday,Central,India,Wholesale,Small Business,J. Aita,Electronics,Laptop,Completed,Credit Card,26,753.72,19596.72,0.15,2939.51,0.05,832.86,35.02,17525.09
ORD-202505-00441,2025-05-24,2025-05-28,2025,Q2,May,Saturday,North,USA,Wholesale,Government,L. Nami,Home,Chair,Returned,Bank Transfer,5,259.54,1297.70,0.02,25.95,0.10,127.18,48.02,1446.95
ORD-202505-00559,2025-05-24,2025-05-25,2025,Q2,May,Saturday,North,Canada,Wholesale,Small Business,D. Siroi,Home,Cabinet,Completed,Bank Transfer,26,135.94,3534.44,0.02,70.69,0.10,346.38,53.87,3864.00
ORD-202505-00013,2025-05-25,2025-05-27,2025,Q2,May,Sunday,South,New Zealand,Distributor,Government,L. Nami,Accessories,Headphones,Pending,Mobile Pay,7,40.60,284.20,0.08,22.74,0.05,13.07,54.58,329.11
ORD-202505-00343,2025-05-26,2025-05-31,2025,Q2,May,Monday,North,USA,Wholesale,Small Business,S. Raka,Software,Add-on,Returned,Credit Card,1,177.52,177.52,0.12,21.30,0.12,18.75,54.30,229.27
ORD-202505-00421,2025-05-27,2025-05-29,2025,Q2,May,Tuesday,South,New Zealand,Wholesale,Small Business,A. Taka,Software,Add-on,Cancelled,Bank Transfer,13,800.23,10402.99,0.02,208.06,0.07,713.65,19.77,10928.35
ORD-202505-00241,2025-05-29,2025-06-03,2025,Q2,May,Thursday,South,Australia,Wholesale,Government,L. Nami,Electronics,Monitor,Returned,Credit Card,21,831.78,17467.38,0.02,349.35,0.07,1198.26,29.17,18345.46
ORD-202505-00644,2025-05-29,2025-06-01,2025,Q2,May,Thursday,South,Australia,Distributor,Consumer,S. Raka,Office Supplies,Pen,Completed,Mobile Pay,9,42.72,384.48,0.10,38.45,0.05,17.30,54.16,417.49
ORD-202505-00095,2025-05-30,2025-06-04,2025,Q2,May,Friday,South,New Zealand,Wholesale,Consumer,A. Taka,Software,Support Plan,Completed,Mobile Pay,30,728.12,21843.60,0.10,2184.36,0.07,1376.15,41.76,21077.15
ORD-202505-00353,2025-05-30,2025-06-01,2025,Q2,May,Friday,South,New Zealand,Online,Small Business,M. Kila,Electronics,Tablet,Completed,Mobile Pay,2,795.17,1590.34,0.00,0.00,0.07,111.32,35.92,1737.58
ORD-202505-00174,2025-05-31,2025-06-04,2025,Q2,May,Saturday,West,France,Online,Government,P. Kuri,Home,Shelf,Completed,Credit Card,4,94.27,377.08,0.15,56.56,0.12,38.46,34.61,393.59
ORD-202506-00191,2025-06-02,2025-06-05,2025,Q2,Jun,Monday,West,Germany,Wholesale,Small Business,J. Aita,Software,Subscription,Completed,Mobile Pay,30,694.19,20825.70,0.05,1041.29,0.05,989.22,16.68,20790.31
ORD-202506-00711,2025-06-02,2025-06-03,2025,Q2,Jun,Monday,Central,UAE,Retail,Consumer,A. Taka,Electronics,Laptop,Pending,Mobile Pay,22,1662.35,36571.70,0.02,731.43,0.10,3584.03,36.19,39460.49
ORD-202506-00042,2025-06-03,2025-06-05,2025,Q2,Jun,Tuesday,West,France,Retail,Government,J. Aita,Home,Lamp,Cancelled,Cash,4,407.68,1630.72,0.02,32.61,0.10,159.81,14.88,1772.80
ORD-202506-00149,2025-06-03,2025-06-10,2025,Q2,Jun,Tuesday,South,New Zealand,Wholesale,Small Business,M. Kila,Home,Chair,Completed,Bank Transfer,28,168.40,4715.20,0.00,0.00,0.12,565.82,49.34,5330.36
ORD-202506-00354,2025-06-03,2025-06-06,2025,Q2,Jun,Tuesday,Central,UAE,Online,Small Business,M. Kila,Software,Support Plan,Completed,Credit Card,28,288.07,8065.96,0.08,645.28,0.05,371.03,61.17,7852.88
ORD-202506-00363,2025-06-04,2025-06-08,2025,Q2,Jun,Wednesday,South,Australia,Retail,Corporate,D. Siroi,Electronics,Laptop,Completed,Credit Card,22,1207.98,26575.56,0.15,3986.33,0.07,1581.25,20.26,24190.74
ORD-202506-00529,2025-06-04,2025-06-07,2025,Q2,Jun,Wednesday,East,Singapore,Online,Corporate,L. Nami,Office Supplies,Envelope,Completed,Bank Transfer,1,59.37,59.37,0.08,4.75,0.05,2.73,45.73,103.08
ORD-202506-00595,2025-06-04,2025-06-07,2025,Q2,Jun,Wednesday,West,UK,Online,Consumer,D. Siroi,Home,Lamp,Completed,Mobile Pay,4,353.96,1415.84,0.08,113.27,0.12,156.31,63.75,1522.63
ORD-202506-00564,2025-06-05,2025-06-09,2025,Q2,Jun,Thursday,North,Canada,Online,Government,M. Kila,Electronics,Phone,Pending,Bank Transfer,7,1767.17,12370.19,0.12,1484.42,0.05,544.29,18.01,11448.07
ORD-202506-00765,2025-06-05,2025-06-09,2025,Q2,Jun,Thursday,West,France,Retail,Government,L. Nami,Accessories,Mouse,Pending,Credit Card,18,14.10,253.80,0.10,25.38,0.12,27.41,57.23,313.06
ORD-202506-00650,2025-06-06,2025-06-10,2025,Q2,Jun,Friday,North,USA,Online,Corporate,T. Vele,Electronics,Monitor,Completed,Mobile Pay,5,416.55,2082.75,0.15,312.41,0.07,123.92,12.55,1906.81
ORD-202506-00175,2025-06-07,2025-06-21,2025,Q2,Jun,Saturday,West,UK,Wholesale,Government,M. Kila,Software,Security Suite,Completed,Credit Card,19,1047.17,19896.23,0.02,397.92,0.12,2339.80,36.06,21874.17
ORD-202506-00189,2025-06-08,2025-06-11,2025,Q2,Jun,Sunday,Central,India,Online,Corporate,L. Nami,Electronics,Monitor,Completed,Mobile Pay,24,1537.99,36911.76,0.12,4429.41,0.05,1624.12,30.67,34137.14
ORD-202506-00087,2025-06-10,2025-06-15,2025,Q2,Jun,Tuesday,North,USA,Online,Consumer,D. Siroi,Home,Chair,Completed,Credit Card,3,307.18,921.54,0.08,73.72,0.07,59.35,9.02,916.19
ORD-202506-00430,2025-06-10,2025-06-13,2025,Q2,Jun,Tuesday,East,Singapore,Wholesale,Corporate,P. Kuri,Accessories,Docking Station,Completed,Mobile Pay,5,141.08,705.40,0.08,56.43,0.12,77.88,63.92,790.77
ORD-202506-00776,2025-06-10,2025-06-14,2025,Q2,Jun,Tuesday,North,USA,Distributor,Small Business,P. Kuri,Home,Desk,Completed,Bank Transfer,4,344.75,1379.00,0.15,206.85,0.07,82.05,14.00,1268.20
ORD-202506-00569,2025-06-11,2025-06-17,2025,Q2,Jun,Wednesday,East,Philippines,Retail,Consumer,A. Taka,Electronics,Monitor,Returned,Cash,10,1254.65,12546.50,0.12,1505.58,0.05,552.05,27.27,11620.24
